Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,retorno_diario,retorno_diario_pct,target
2008-12-22,37.618,39.14,39.452,37.478,1280000.0,-3.87,-0.03866499706115356,-3.866499706115356,0
2008-12-23,36.471,37.617,38.005,36.452,859920.0,-3.05,-0.030490722526450242,-3.0490722526450242,1
2008-12-26,36.864,36.47,37.136,36.334,508530.0,1.08,0.010775684790655715,1.0775684790655715,1
2008-12-29,37.06,36.864,37.631,36.638,984710.0,0.53,0.005316840277777901,0.5316840277777901,1
2008-12-30,37.55,37.07,37.783,37.065,1570000.0,1.32,0.013221802482460632,1.3221802482460632,1
2009-01-02,40.244,37.55,40.265,37.55,1060000.0,7.17,0.0717443408788283,7.1744340878828305,1
2009-01-05,41.519,40.243,41.889,39.526,1910000.0,3.17,0.03168174137759672,3.1681741377596717,1
2009-01-06,42.312,41.52,42.363,41.52,1790000.0,1.91,0.01909968929887529,1.9099689298875289,0
2009-01-07,40.82,42.308,42.308,40.563,1380000.0,-3.53,-0.035261864246549424,-3.5261864246549424,1
2009-01-08,41.991,40.819,41.991,40.251,1560000.0,2.87,0.02868691817736413,2.868691817736413,0
2009-01-09,41.583,41.992,42.525,41.181,1570000.0,-0.97,-0.00971636779309859,-0.971636779309859,0
2009-01-12,39.403,41.585,41.585,39.345,1550000.0,-5.24,-0.05242526994204366,-5.242526994204367,1
2009-01-13,39.544,39.397,40.323,38.623,1800000.0,0.36,0.003578407735451483,0.3578407735451483,0
2009-01-14,37.982,39.537,39.57,37.658,2200000.0,-3.95,-0.03950030345943756,-3.950030345943756,1
2009-01-15,39.151,37.993,39.197,36.806,2029999.9999999998,3.08,0.03077773682270557,3.077773682270557,1
2009-01-16,39.342,39.149,39.904,38.578,1730000.0,0.49,0.0048785471635461874,0.48785471635461874,0
2009-01-19,38.828,39.351,39.57,38.7,791080.0,-1.31,-0.01306491789944575,-1.306491789944575,0
2009-01-20,37.272,38.828,39.174,37.272,1420000.0,-4.01,-0.04007417327701668,-4.007417327701668,1
2009-01-21,38.543,37.279,38.543,37.279,1670000.0,3.41,0.034100665378836714,3.4100665378836714,0
2009-01-22,37.894,38.543,38.845,37.255,1740000.0,-1.68,-0.01683833640349741,-1.6838336403497411,1
2009-01-23,38.132,37.891,38.66,36.744,1430000.0,0.63,0.00628067767984386,0.628067767984386,1
2009-01-26,38.509,38.13,39.065,37.831,1490000.0,0.99,0.009886709325501064,0.9886709325501064,1
2009-01-27,38.699,38.511,39.025,38.422,1420000.0,0.49,0.0049339115531432665,0.49339115531432665,1
2009-01-28,40.227,38.704,40.438,38.704,2130000.0,3.95,0.03948422439856314,3.948422439856314,0
2009-01-29,39.638,40.229,40.229,39.369,1330000.0,-1.46,-0.014641907176771829,-1.464190717677183,0
2009-01-30,39.301,39.637,40.273,39.185,1480000.0,-0.85,-0.008501942580352084,-0.8501942580352084,0
2009-02-02,38.666,39.296,39.364,38.453,1330000.0,-1.62,-0.01615734968575877,-1.615734968575877,1
2009-02-03,39.747,38.665,39.765,38.655,1550000.0,2.8,0.027957378575492742,2.795737857549274,1
2009-02-04,40.129,39.746,41.49,39.746,2410000.0,0.96,0.009610788235590029,0.9610788235590029,1
2009-02-05,41.109,40.12,41.373,39.791,1930000.0,2.44,0.02442124149617486,2.442124149617486,1
2009-02-06,42.756,41.11,42.873,41.11,2180000.0,4.01,0.0400642195139751,4.00642195139751,0
2009-02-09,42.1,42.755,43.441,41.977,1750000.0,-1.53,-0.015342875853681326,-1.5342875853681326,0
2009-02-10,41.207,42.101,42.819,40.96,2280000.0,-2.12,-0.02121140142517819,-2.121140142517819,0
2009-02-11,40.846,41.207,42.032,40.286,1670000.0,-0.88,-0.0087606474628098,-0.8760647462809801,0
2009-02-12,40.501,40.827,41.082,39.992,1780000.0,-0.84,-0.008446359496645961,-0.8446359496645961,1
2009-02-13,41.674,40.512,41.833,40.512,1450000.0,2.9,0.028962247845732314,2.8962247845732314,1
2009-02-16,41.841,41.672,41.841,41.026,1090000.0,0.4,0.004007294716130039,0.4007294716130039,0
2009-02-17,39.847,41.838,41.838,39.817,1730000.0,-4.77,-0.04765660476566047,-4.7656604765660475,0
2009-02-18,39.674,39.848,40.434,39.209,1650000.0,-0.43,-0.004341606645418827,-0.43416066454188273,1
2009-02-19,39.73,39.675,40.433,39.63,1160000.0,0.14,0.0014115037556081678,0.14115037556081678,0
2009-02-20,38.715,39.725,39.725,38.103,1710000.0,-2.55,-0.025547445255474255,-2.5547445255474255,0
2009-02-25,38.232,38.712,38.933,37.694,1220000.0,-1.25,-0.012475784579620397,-1.2475784579620397,0
2009-02-26,38.18,38.234,39.219,38.18,1520000.0,-0.14,-0.001360117179326159,-0.1360117179326159,1
2009-02-27,38.183,38.178,38.801,37.324,1650000.0,0.01,7.857517024612015e-05,0.007857517024612015,0
2009-03-02,36.235,38.18,38.18,36.196,1730000.0,-5.1,-0.05101746850692723,-5.101746850692724,1
2009-03-03,36.468,36.236,37.085,35.722,1730000.0,0.64,0.006430246998758271,0.6430246998758271,1
2009-03-04,38.402,36.468,38.554,36.468,1800000.0,5.3,0.053032795875836314,5.303279587583631,0
2009-03-05,37.369,38.391,38.391,36.973,1350000.0,-2.69,-0.026899640643716527,-2.6899640643716527,0
2009-03-06,37.105,37.367,38.309,36.476,1480000.0,-0.71,-0.007064679279616848,-0.7064679279616848,0
2009-03-09,36.741,37.103,37.464,36.392,1070000.0,-0.98,-0.009809998652472673,-0.9809998652472673,1
2009-03-10,38.795,36.745,38.804,36.745,1790000.0,5.59,0.055904847445632955,5.5904847445632955,1
2009-03-11,38.805,38.795,39.31,38.238,1400000.0,0.03,0.0002577651759245736,0.02577651759245736,1
2009-03-12,39.152,38.806,39.304,38.286,1630000.0,0.89,0.008942146630588788,0.8942146630588788,0
2009-03-13,39.015,39.152,39.707,38.58,1600000.0,-0.35,-0.0034991826726603614,-0.34991826726603614,0
2009-03-16,38.607,39.018,39.713,38.467,1530000.0,-1.05,-0.010457516339869355,-1.0457516339869355,1
2009-03-17,39.511,38.608,39.511,38.08,1460000.0,2.34,0.02341544279534813,2.341544279534813,1
2009-03-18,40.142,39.508,40.551,38.85,1730000.0,1.6,0.015970236136771954,1.5970236136771954,1
2009-03-19,40.453,40.146,41.137,40.146,1900000.0,0.77,0.007747496387823238,0.7747496387823238,0
2009-03-20,40.076,40.453,41.053,40.076,1390000.0,-0.93,-0.009319457147801247,-0.9319457147801247,1
2009-03-23,42.439,40.077,42.509,40.077,1880000.0,5.9,0.05896297035632303,5.896297035632303,0
2009-03-24,41.476,42.439,42.439,41.476,1830000.0,-2.27,-0.02269139235137496,-2.269139235137496,1
2009-03-25,41.799,41.478,42.623,41.114,1960000.0,0.78,0.0077876362233579854,0.7787636223357985,1
2009-03-26,42.589,41.801,42.68,41.801,1640000.0,1.89,0.018899973683580873,1.8899973683580873,0
2009-03-27,41.907,42.589,42.589,41.586,1340000.0,-1.6,-0.01601352461903316,-1.601352461903316,0
2009-03-30,40.653,41.909,41.909,40.351,1510000.0,-2.99,-0.02992340181831188,-2.992340181831188,1
2009-03-31,40.926,40.661,41.61,40.661,1590000.0,0.67,0.006715371559294692,0.6715371559294692,1
2009-04-01,41.976,40.918,42.005,40.256,1670000.0,2.57,0.02565606216097338,2.565606216097338,1
2009-04-02,43.736,41.977,44.286,41.977,2360000.0,4.19,0.041928721174004036,4.1928721174004036,1
2009-04-03,44.391,43.738,44.61,43.52,1880000.0,1.5,0.014976220962136466,1.4976220962136466,0
2009-04-06,44.167,44.385,44.385,43.429,1470000.0,-0.5,-0.005046067896645634,-0.5046067896645634,0
2009-04-07,43.825,44.163,44.471,43.593,1710000.0,-0.77,-0.0077433377861299,-0.77433377861299,1
2009-04-08,44.182,43.828,44.39,43.706,1780000.0,0.81,0.008146035367940563,0.8146035367940563,1
2009-04-09,45.539,44.183,45.702,44.183,1920000.0,3.07,0.030713865375039617,3.0713865375039617,1
2009-04-13,45.992,45.536,46.179,45.226,1550000.0,0.99,0.009947517512461701,0.9947517512461701,0
2009-04-14,45.418,45.989,46.591,45.284,2130000.0,-1.25,-0.012480431379370271,-1.2480431379370271,0
2009-04-15,45.273,45.42,45.453,44.811,1760000.0,-0.32,-0.0031925668237261506,-0.31925668237261506,1
2009-04-16,46.025,45.277,46.211,45.277,1770000.0,1.66,0.016610341704768716,1.6610341704768716,0
2009-04-17,45.778,46.018,46.187,45.723,1470000.0,-0.54,-0.005366648560564902,-0.5366648560564902,0
2009-04-20,44.433,45.778,45.778,44.275,1270000.0,-2.94,-0.02938092533531389,-2.938092533531389,1
2009-04-22,44.888,44.434,45.369,44.434,1360000.0,1.02,0.010240136835234948,1.0240136835234948,1
2009-04-23,45.801,44.888,45.804,44.888,1240000.0,2.03,0.020339511673498567,2.0339511673498567,1
2009-04-24,46.772,45.801,46.946,45.801,1530000.0,2.12,0.021200410471386988,2.120041047138699,0
2009-04-27,45.82,46.772,46.772,45.662,1690000.0,-2.04,-0.020354057983408835,-2.0354057983408835,1
2009-04-28,45.821,45.819,46.138,44.966,1790000.0,0.0,2.1824530772596162e-05,0.0021824530772596162,1
2009-04-29,47.227,45.825,47.41,45.825,2049999.9999999998,3.07,0.03068462058881294,3.068462058881294,1
2009-04-30,47.29,47.235,48.126,47.235,2140000.0,0.13,0.001333982679399437,0.1333982679399437,1
2009-05-04,50.405,47.29,50.405,47.29,2500000.0,6.59,0.0658701628251217,6.58701628251217,1
2009-05-05,50.67,50.404,50.909,50.013,1950000.0,0.53,0.0052574149389941205,0.525741493899412,1
2009-05-06,51.499,50.675,52.096,50.672,2470000.0,1.64,0.01636076573909606,1.6360765739096061,0
2009-05-07,50.058,51.499,52.079,49.743,2029999.9999999998,-2.8,-0.027981125847103883,-2.7981125847103883,1
2009-05-08,51.396,50.066,51.396,50.051,1690000.0,2.67,0.026728994366534753,2.6728994366534753,0
2009-05-11,50.976,51.389,51.389,50.06,1290000.0,-0.82,-0.008171842166705634,-0.8171842166705634,0
2009-05-12,50.326,50.98,51.565,49.808,1850000.0,-1.28,-0.012751098556183282,-1.2751098556183282,0
2009-05-13,48.679,50.317,50.317,48.43,1710000.0,-3.27,-0.03272662242180979,-3.2726622421809792,1
2009-05-14,49.446,48.671,49.461,48.284,1420000.0,1.58,0.0157562809425007,1.57562809425007,0
2009-05-15,49.007,49.447,49.552,48.796,1510000.0,-0.89,-0.008878372365813236,-0.8878372365813236,1
2009-05-18,51.463,49.012,51.49,49.012,1730000.0,5.01,0.050115289652498785,5.0115289652498785,0
2009-05-19,51.347,51.465,52.145,50.987,2000000.0,-0.23,-0.002254046596583903,-0.2254046596583903,0
2009-05-20,51.245,51.349,52.64,51.143,2060000.0,-0.2,-0.0019864841178648396,-0.19864841178648396,0
2009-05-21,50.087,51.244,51.244,49.565,1680000.0,-2.26,-0.022597326568445597,-2.2597326568445597,1
2009-05-22,50.568,50.089,50.893,49.989,1310000.0,0.96,0.009603290274921461,0.9603290274921461,1
2009-05-25,50.816,50.558,50.969,50.558,490960.0,0.49,0.0049042872963138695,0.49042872963138695,1
2009-05-26,51.841,50.817,51.934,50.074,1460000.0,2.02,0.020170812342569233,2.0170812342569233,0
2009-05-27,51.792,51.84,53.092,51.637,1730000.0,-0.09,-0.0009451978164001229,-0.09451978164001229,1
2009-05-28,53.041,51.795,53.041,51.795,1520000.0,2.41,0.02411569354340437,2.411569354340437,1
2009-05-29,53.198,53.047,53.806,52.432,2840000.0,0.3,0.0029599743594579397,0.295997435945794,1
2009-06-01,54.486,53.202,54.857,53.202,1800000.0,2.42,0.02421143652016977,2.421143652016977,0
2009-06-02,54.0,54.486,54.955,53.85,1920000.0,-0.89,-0.008919722497522264,-0.8919722497522264,0
2009-06-03,52.087,53.999,54.001,51.643,2040000.0,-3.54,-0.03542592592592586,-3.542592592592586,1
2009-06-04,53.464,52.094,53.464,51.745,1400000.0,2.64,0.026436538867663728,2.643653886766373,0
2009-06-05,53.341,53.474,54.627,53.05,1440000.0,-0.23,-0.0023006134969324465,-0.23006134969324465,1
2009-06-08,53.63,53.34,53.905,52.483,1180000.0,0.54,0.005417971166644886,0.5417971166644886,0
2009-06-09,53.157,53.633,54.102,52.845,1230000.0,-0.88,-0.008819690471751018,-0.8819690471751018,1
2009-06-10,53.411,53.159,54.048,52.819,1440000.0,0.48,0.004778298248584445,0.4778298248584445,1
2009-06-12,53.558,53.411,53.936,53.143,1420000.0,0.28,0.0027522420475183385,0.27522420475183385,0
2009-06-15,52.034,53.558,53.558,51.252,1660000.0,-2.85,-0.028455132753276824,-2.8455132753276824,0
2009-06-16,51.206,52.035,52.494,51.166,1330000.0,-1.59,-0.015912672483376133,-1.5912672483376133,0
2009-06-17,51.046,51.197,51.197,50.265,1640000.0,-0.31,-0.0031246338319729228,-0.3124633831972923,0
2009-06-18,50.903,51.05,51.275,50.51,1160000.0,-0.28,-0.0028013948203581274,-0.28013948203581274,1
2009-06-19,51.374,50.908,51.665,50.908,1230000.0,0.93,0.00925289275681207,0.925289275681207,0
2009-06-22,49.495,51.367,51.367,49.411,1600000.0,-3.66,-0.03657492116634886,-3.657492116634886,1
2009-06-23,49.814,49.496,49.902,49.13,1400000.0,0.64,0.006445095464188366,0.6445095464188366,0
2009-06-24,49.672,49.819,50.758,49.52,1370000.0,-0.29,-0.0028506042478019245,-0.28506042478019245,1
2009-06-25,51.515,49.668,51.515,49.327,1590000.0,3.71,0.03710339829280085,3.710339829280085,0
2009-06-26,51.486,51.516,51.935,51.341,1220000.0,-0.06,-0.0005629428321848318,-0.056294283218483177,1
2009-06-29,52.138,51.488,52.275,51.488,1050000.0,1.27,0.012663636716777393,1.2663636716777393,0
2009-06-30,51.465,52.143,52.435,51.102,1320000.0,-1.29,-0.012908051708926171,-1.2908051708926171,1
2009-07-01,51.544,51.464,52.383,51.464,1370000.0,0.15,0.00153502380258419,0.153502380258419,0
2009-07-02,51.025,51.538,51.538,50.608,1010000.0,-1.01,-0.01006906720471823,-1.006906720471823,0
2009-07-03,50.935,51.026,51.167,50.915,487810.0,-0.18,-0.0017638412542870796,-0.17638412542870796,0
2009-07-06,50.622,50.932,50.932,49.691,1380000.0,-0.61,-0.006145086875429473,-0.6145086875429473,0
2009-07-07,49.457,50.619,50.621,49.4,1640000.0,-2.3,-0.02301370945438741,-2.301370945438741,0
2009-07-08,49.178,49.46,49.846,48.456,1550000.0,-0.56,-0.0056412641284349085,-0.5641264128434909,1
2009-07-10,49.221,49.175,49.326,48.714,1040000.0,0.09,0.0008743747204034147,0.08743747204034147,0
2009-07-13,49.187,49.221,49.644,48.262,1330000.0,-0.07,-0.0006907620730988162,-0.06907620730988162,0
2009-07-14,48.873,49.186,49.647,48.573,1430000.0,-0.64,-0.006383800597718925,-0.6383800597718925,1
2009-07-15,51.297,48.876,51.488,48.876,1890000.0,4.96,0.04959793751150943,4.959793751150943,1
2009-07-16,51.918,51.292,52.338,50.703,1550000.0,1.21,0.012105971109421576,1.2105971109421576,1
2009-07-17,52.072,51.918,52.352,51.736,1230000.0,0.3,0.0029662159559304957,0.29662159559304957,1
2009-07-20,53.155,52.073,53.262,52.073,1500000.0,2.08,0.020798125672146117,2.0798125672146117,1
2009-07-21,53.234,53.155,53.716,52.52,1400000.0,0.15,0.0014862195466089911,0.1486219546608991,0
2009-07-22,53.073,53.232,53.664,52.543,1360000.0,-0.3,-0.0030243829131758604,-0.30243829131758604,1
2009-07-23,54.249,53.074,54.629,53.065,2060000.0,2.22,0.0221581595161382,2.21581595161382,1
2009-07-24,54.457,54.249,54.6,54.037,1130000.0,0.38,0.0038341720584711414,0.38341720584711414,1
2009-07-27,54.549,54.458,54.886,53.943,1110000.0,0.17,0.001689406320583231,0.1689406320583231,0
2009-07-28,54.472,54.547,54.547,53.779,1300000.0,-0.14,-0.00141157491429722,-0.141157491429722,0
2009-07-29,53.735,54.47,54.47,53.256,1230000.0,-1.35,-0.013529886914378064,-1.3529886914378064,1
2009-07-30,54.478,53.735,55.083,53.735,1250000.0,1.38,0.013827114543593533,1.3827114543593533,1
2009-07-31,54.766,54.474,54.98,54.206,1230000.0,0.53,0.0052865376849369206,0.5286537684936921,1
2009-08-03,55.998,54.766,56.2,54.766,1260000.0,2.25,0.022495709016543186,2.2495709016543186,1
2009-08-04,56.038,55.998,56.656,55.727,1510000.0,0.07,0.0007143112254008877,0.07143112254008877,1
2009-08-05,56.384,56.041,56.586,55.407,1240000.0,0.62,0.006174381669581397,0.6174381669581397,0
2009-08-06,55.755,56.385,56.78,55.361,1330000.0,-1.12,-0.011155646992054402,-1.1155646992054402,1
2009-08-07,56.33,55.758,56.644,55.758,1260000.0,1.03,0.010312976414671216,1.0312976414671216,1
2009-08-10,56.83,56.329,56.83,56.151,1190000.0,0.89,0.008876264867743622,0.8876264867743622,0
2009-08-11,55.761,56.816,56.816,55.568,1410000.0,-1.88,-0.018810487418616795,-1.8810487418616795,1
2009-08-12,56.588,55.761,56.696,55.714,1660000.0,1.48,0.014831154391061752,1.4831154391061752,1
2009-08-13,57.048,56.588,57.367,56.533,1510000.0,0.81,0.00812893192903097,0.8128931929030969,0
2009-08-14,56.638,57.048,57.19,55.979,1500000.0,-0.72,-0.0071869303043051724,-0.7186930304305172,0
2009-08-17,55.218,56.636,56.636,54.881,1400000.0,-2.51,-0.025071506762244344,-2.5071506762244344,1
2009-08-18,55.749,55.219,55.891,55.216,1130000.0,0.96,0.009616429425187478,0.9616429425187478,1
2009-08-19,56.156,55.748,56.212,54.918,1280000.0,0.73,0.007300579382589767,0.7300579382589767,1
2009-08-20,56.831,56.173,56.897,56.143,1070000.0,1.2,0.012020086900776494,1.2020086900776494,1
2009-08-21,57.729,56.836,57.782,56.836,1240000.0,1.58,0.01580123524132948,1.580123524132948,1
2009-08-24,57.775,57.731,58.634,57.698,1430000.0,0.08,0.000796826551646479,0.0796826551646479,0
2009-08-25,57.421,57.778,58.311,57.401,1250000.0,-0.61,-0.0061272176546949275,-0.6127217654694928,1
2009-08-26,57.766,57.425,57.791,57.106,1240000.0,0.6,0.00600825481966516,0.600825481966516,0
2009-08-27,57.704,57.769,57.878,56.845,1350000.0,-0.11,-0.001073295710279365,-0.1073295710279365,0
2009-08-28,57.701,57.704,58.136,57.344,1180000.0,-0.01,-5.1989463468737895e-05,-0.0051989463468737895,0
2009-08-31,56.489,57.698,57.698,56.17,1500000.0,-2.1,-0.021004835271485778,-2.100483527148578,0
2009-09-01,55.815,56.489,57.002,55.764,1440000.0,-1.19,-0.011931526491883337,-1.1931526491883337,0
2009-09-02,55.386,55.813,55.948,55.386,1640000.0,-0.77,-0.007686105885514549,-0.7686105885514549,1
2009-09-03,55.707,55.389,55.888,55.339,1270000.0,0.58,0.005795688441122326,0.5795688441122326,1
2009-09-04,56.652,55.707,56.729,55.656,1200000.0,1.7,0.016963756798966,1.6963756798966,1
2009-09-08,57.855,56.655,57.855,56.655,1370000.0,2.12,0.02123490785850457,2.123490785850457,1
2009-09-09,57.91,57.844,58.089,57.534,1360000.0,0.1,0.0009506524933022842,0.09506524933022842,1
2009-09-10,58.536,57.908,58.538,57.615,1400000.0,1.08,0.010809877395959289,1.0809877395959289,0
2009-09-11,58.366,58.537,58.834,58.145,1120000.0,-0.29,-0.002904195708623769,-0.2904195708623769,1
2009-09-14,58.868,58.363,58.868,57.753,990510.0,0.86,0.008600897782955919,0.8600897782955919,1
2009-09-15,59.264,58.868,59.401,58.691,1130000.0,0.67,0.006726914452673816,0.6726914452673816,1
2009-09-16,60.411,59.265,60.526,59.265,1810000.0,1.94,0.019354076673866016,1.9354076673866016,0
2009-09-17,60.236,60.409,61.027,60.116,1590000.0,-0.29,-0.002896823426197237,-0.2896823426197237,1
2009-09-18,60.703,60.236,60.71,60.158,1290000.0,0.78,0.007752838833920084,0.7752838833920084,1
2009-09-21,60.928,60.703,61.066,60.014,1360000.0,0.37,0.0037065713391428723,0.37065713391428723,1
2009-09-22,61.493,60.938,62.017,60.938,1590000.0,0.93,0.009273240546218586,0.9273240546218586,0
2009-09-23,60.496,61.489,61.63,60.478,1520000.0,-1.62,-0.01621322752183174,-1.6213227521831741,0
2009-09-24,60.046,60.496,60.978,59.6,1310000.0,-0.74,-0.0074385083311293565,-0.7438508331129356,1
2009-09-25,60.356,60.045,60.472,59.755,989790.0,0.52,0.005162708590080944,0.5162708590080944,1
2009-09-28,61.317,60.357,61.317,60.357,955740.0,1.59,0.01592219497647296,1.5922194976472959,0
2009-09-29,61.235,61.316,61.599,60.75,1180000.0,-0.13,-0.0013373126539132363,-0.13373126539132363,1
2009-09-30,61.518,61.241,61.926,60.978,1540000.0,0.46,0.004621539968971966,0.4621539968971966,0
2009-10-01,60.459,61.519,61.519,60.306,1400000.0,-1.72,-0.017214473812542597,-1.7214473812542597,1
2009-10-02,61.172,60.453,61.333,59.678,1740000.0,1.18,0.01179311599596411,1.179311599596411,1
2009-10-05,62.369,61.178,62.46,61.178,1340000.0,1.96,0.01956777610671545,1.956777610671545,1
2009-10-06,62.671,62.378,63.291,62.002,1670000.0,0.48,0.004842149144607122,0.4842149144607122,0
2009-10-07,62.638,62.666,63.015,62.104,1410000.0,-0.05,-0.0005265593336630792,-0.05265593336630792,1
2009-10-08,63.76,62.64,63.816,62.64,1770000.0,1.79,0.017912449311919376,1.7912449311919376,1
2009-10-09,64.071,63.772,64.177,63.493,1150000.0,0.49,0.004877666248431556,0.4877666248431556,1
2009-10-13,64.646,64.075,64.646,63.967,1190000.0,0.9,0.0089744190039176,0.89744190039176,1
2009-10-14,66.201,64.653,66.393,64.653,2100000.0,2.41,0.024054079138693618,2.405407913869362,1
2009-10-15,66.703,66.199,66.703,65.837,1330000.0,0.76,0.007582967024667431,0.7582967024667431,0
2009-10-16,66.2,66.703,66.703,65.499,1480000.0,-0.75,-0.0075408902148329515,-0.7540890214832952,1
2009-10-19,67.239,66.2,67.53,66.194,1400000.0,1.57,0.01569486404833831,1.5694864048338308,0
2009-10-20,65.303,67.231,67.231,64.076,2650000.0,-2.88,-0.028792813694433428,-2.879281369443343,1
2009-10-21,65.486,65.302,67.157,65.221,1790000.0,0.28,0.0028023214859962398,0.280232148599624,1
2009-10-22,66.135,65.49,66.502,65.454,1270000.0,0.99,0.009910515224628158,0.9910515224628158,0
2009-10-23,65.059,66.144,66.982,64.988,1390000.0,-1.63,-0.01626975126634922,-1.626975126634922,1
2009-10-26,65.086,65.056,65.901,64.501,1380000.0,0.04,0.0004150079158917741,0.04150079158917741,0
2009-10-27,63.161,65.09,65.498,63.161,1500000.0,-2.96,-0.029576252957625226,-2.9576252957625226,0
2009-10-28,60.162,63.161,63.173,60.146,2240000.0,-4.75,-0.04748183214325297,-4.748183214325296,1
2009-10-29,63.721,60.167,63.907,60.167,1750000.0,5.92,0.05915694292078055,5.915694292078055,0
2009-10-30,61.546,63.721,64.226,60.913,2000000.0,-3.41,-0.03413317430674345,-3.4133174306743452,1
2009-11-03,62.643,61.539,63.237,60.724,1900000.0,1.78,0.01782406655184743,1.7824066551847428,1
2009-11-04,63.913,62.65,64.142,62.65,1890000.0,2.03,0.02027361397123384,2.027361397123384,1
2009-11-05,64.816,63.907,64.83,63.7,1580000.0,1.41,0.01412858103985104,1.412858103985104,0
2009-11-06,64.466,64.82,65.094,63.587,1660000.0,-0.54,-0.005399901258948514,-0.5399901258948514,1
2009-11-09,66.214,64.475,66.236,64.475,1600000.0,2.71,0.027115068408153142,2.7115068408153142,1
2009-11-10,66.303,66.214,66.709,65.706,1650000.0,0.13,0.0013441266197480317,0.13441266197480317,1
2009-11-11,66.431,66.303,67.17,66.028,1810000.0,0.19,0.001930531046860695,0.1930531046860695,0
2009-11-12,64.448,66.427,66.614,64.319,1910000.0,-2.99,-0.02985052159383428,-2.985052159383428,1
2009-11-13,65.326,64.452,65.788,64.229,1860000.0,1.36,0.013623386295928519,1.362338629592852,1
2009-11-16,66.627,65.326,66.896,65.326,1760000.0,1.99,0.01991550071946846,1.991550071946846,1
2009-11-17,67.406,66.632,67.409,66.232,1730000.0,1.17,0.011691956714245055,1.1691956714245055,0
2009-11-18,66.516,67.43,68.06,66.494,1590000.0,-1.32,-0.013203572382280537,-1.3203572382280537,0
2009-11-19,66.327,66.514,66.564,65.547,1470000.0,-0.28,-0.002841421612845174,-0.2841421612845174,1
2009-11-23,66.809,66.335,67.365,66.335,1580000.0,0.73,0.007267025494896551,0.7267025494896551,1
2009-11-24,67.317,66.812,67.317,65.969,1350000.0,0.76,0.007603765959675934,0.7603765959675934,1
2009-11-25,67.917,67.319,67.997,67.241,1390000.0,0.89,0.008913053166362372,0.8913053166362372,0
2009-11-26,66.392,67.911,67.911,66.236,825670.0,-2.25,-0.02245387752698158,-2.245387752698158,1
2009-11-27,67.082,66.371,67.086,65.737,1170000.0,1.04,0.010392818411856908,1.0392818411856908,0
2009-11-30,67.044,67.082,67.545,66.876,2220000.0,-0.06,-0.0005664708863778456,-0.05664708863778456,1
2009-12-01,68.408,67.051,68.757,67.051,2330000.0,2.03,0.020344848159417728,2.0344848159417728,1
2009-12-02,68.615,68.412,69.139,68.412,1360000.0,0.3,0.003025961875803951,0.3025961875803951,0
2009-12-03,68.315,68.622,69.336,68.308,1220000.0,-0.44,-0.004372221817386834,-0.43722218173868344,0
2009-12-04,67.604,68.316,69.361,67.328,1410000.0,-1.04,-0.010407670350581877,-1.0407670350581877,1
2009-12-07,68.512,67.611,68.866,67.611,1190000.0,1.34,0.013431157919649772,1.3431157919649772,0
2009-12-08,67.729,68.511,68.511,67.47,1550000.0,-1.14,-0.011428654834189644,-1.1428654834189644,1
2009-12-09,68.012,67.736,68.272,67.484,1140000.0,0.42,0.004178416926279738,0.41784169262797377,1
2009-12-10,68.728,68.021,68.912,68.021,1470000.0,1.05,0.010527553961065639,1.0527553961065639,1
2009-12-11,69.267,68.75,69.502,68.75,1490000.0,0.78,0.007842509603072978,0.7842509603072978,1
2009-12-14,69.349,69.273,69.785,69.193,1290000.0,0.12,0.001183824909408715,0.1183824909408715,0
2009-12-15,69.311,69.345,69.515,68.822,1280000.0,-0.05,-0.0005479531067498211,-0.05479531067498211,0
2009-12-16,68.622,69.31,69.622,68.466,1710000.0,-0.99,-0.009940702053065298,-0.9940702053065298,0
2009-12-17,67.068,68.619,68.619,66.792,1340000.0,-2.26,-0.022645798723441524,-2.2645798723441524,0
2009-12-18,66.794,67.068,67.281,66.322,1080000.0,-0.41,-0.004085405856742441,-0.4085405856742441,0
2009-12-21,65.925,66.806,67.671,65.925,1410000.0,-1.3,-0.013010150612330462,-1.3010150612330462,1
2009-12-22,67.418,65.94,67.421,65.94,1270000.0,2.26,0.02264694728858574,2.264694728858574,1
2009-12-23,67.589,67.418,67.81,66.943,904330.0,0.25,0.0025364146073747484,0.25364146073747484,1
2009-12-28,67.902,67.591,68.277,67.591,556350.0,0.46,0.004630931068664967,0.46309310686649674,1
2009-12-29,68.296,67.902,68.309,67.902,669250.0,0.58,0.005802480044770464,0.5802480044770464,1
2009-12-30,68.588,68.277,68.588,67.749,1180000.0,0.43,0.004275506618249825,0.42755066182498247,1
2010-01-04,70.045,68.587,70.081,68.587,1660000.0,2.12,0.021242782994109977,2.1242782994109977,1
2010-01-05,70.24,70.046,70.595,69.928,1980000.0,0.28,0.0027839246198870793,0.27839246198870793,1
2010-01-06,70.729,70.236,70.937,70.016,2240000.0,0.7,0.006961845102505748,0.6961845102505748,0
2010-01-07,70.451,70.723,70.723,70.045,1550000.0,-0.39,-0.0039304952706811225,-0.39304952706811225,0
2010-01-08,70.263,70.455,70.766,70.158,1630000.0,-0.27,-0.0026685213836565858,-0.2668521383656586,1
2010-01-11,70.433,70.267,71.068,70.158,1570000.0,0.24,0.002419481092466924,0.2419481092466924,0
